image_path,body_part,vitamin,multilabel
Skin/vitamin_A deficiency/ISIC_0010889.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024468.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024470.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024511.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024646.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024707.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024763.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024771.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024800.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024913.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0024948.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025368.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025427.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025605.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025780.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025803.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025825.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025953.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025957.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0025992.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026040.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026149.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026171.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026194.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026212.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026457.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026468.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026525.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026575.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026625.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026626.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026650.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026702.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026709.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026729.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026765.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026848.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026857.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026905.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0026984.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027172.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027254.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027334.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027447.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027452.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027536.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027562.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027580.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027615.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027650.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027668.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027802.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027829.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027884.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027896.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027950.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0027958.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028063.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028076.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028190.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028314.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028370.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028393.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028517.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028558.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028619.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028820.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028854.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028941.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0028990.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029025.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029041.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029133.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029141.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029210.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029309.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/ISIC_0029460.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/jelly-fish-sting8.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/leishmaniasis-1.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/leishmaniasis-2.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/leishmaniasis-3.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/leishmaniasis-6.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/leishmaniasis-7.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-10.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-12.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-13.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-14.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-15.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-17.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-18.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-19.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-2.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-21.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-22.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-23.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-24.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-25.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-27.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-28.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-29.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-4.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-8.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lentigo-maligna-9.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-10.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-100.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-101.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-103.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-104.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-105.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-107.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-108.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-109.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-110.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-111.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-114.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-115.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-116.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-117.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-119.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-12.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-120.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-121.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-123.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-124.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-126.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-127.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-128.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-13.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-130.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-131.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-132.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-133.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-135.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-138.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-139.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-14.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-142.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-143.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-144.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-146.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-148.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-149.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-151.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-152.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-155.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-156.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-157.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-158.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-159.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-16.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-160.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-161.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-164.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-165.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-166.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-169.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-17.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-172.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-174.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-175.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-176.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-178.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-18.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-180.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-182.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-183.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-184.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-185.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-186.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-19.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-197.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-2.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-202.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-203.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-206.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-207.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-21.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-210.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-211.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-212.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-82.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-83.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-84.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-85.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-86.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-9.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-91.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-93.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-95.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-96.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-97.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lichen-planus-98.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/lyme-disease-3.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-1.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-10.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-101.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-102.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-103.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
Skin/vitamin_A deficiency/malignant-melanoma-104.jpg,Skin,vitamin_A deficiency,"['Skin', 'vitamin_A deficiency']"
